RL.R,I(AM1.nA),V(un3),
31600,0.0002429148243702743,3.8380542250503336,
31700,0.00024217946161273596,3.838544466561865,
31800,0.00024144853766471834,3.8390317488690218,
31900,0.00024072201245672623,3.839516098684783,
32000,0.0002399998464000983,3.839997542401573,
32100,0.0002392820003798163,3.8404761060960517,
32200,0.00023856843574744272,3.8409518155338276,
32300,0.0002378591143141845,3.8414246961740797,
32400,0.0002371539983440801,3.8418947731740976,
32500,0.00023645305054730752,3.8423620713937474,
32600,0.0002357562340736104,3.8428266153998494,
32700,0.00023506351250584018,3.843288429470487,
32800,0.0002343748498536118,3.8437475375992336,
32900,0.00023369021054707055,3.8442039634993104,
33000,0.00023300955943076775,3.844657730607668,
33100,0.0002323328617576433,3.8451088620889964,
33200,0.0002316600831831127,3.845557380839671,
33300,0.00023099118975925662,3.8460033094916226,
33400,0.00023032614792911055,3.846446670416146,
33500,0.0002296649245210532,3.8468874857276405,
33600,0.00022900748674329095,3.847325777287288,
33700,0.00022835380217843705,3.847761566706664,
33800,0.00022770383877818308,3.8481948753512945,
33900,0.00022705756485806152,3.8486257243441426,
34000,0.0002264149490922968,3.849054134569046,
34100,0.00022577596050874405,3.849480126674086,
34200,0.00022514056848391291,3.8499037210749107,
34300,0.0002245087427380753,3.850324937957991,
34400,0.00022388045333045535,3.8507437972838314,
34500,0.00022325567065449977,3.851160318790121,
34600,0.00022263436543322736,3.851574521994834,
34700,0.00022201650871465583,3.8519864261992787,
34800,0.0002214020718673044,3.852396050491097,
34900,0.00022079102657577136,3.85280341374721,
35000,0.00022018334483638405,3.8532085346367206,
35100,0.00021957899895292107,3.8536114316237646,
35200,0.00021897796153240426,3.8540121229703153,
35300,0.0002183802054809599,3.854410626738942,
35400,0.00021778570399974732,3.854806960795528,
35500,0.00021719443058095412,3.8552011428119353,
35600,0.00021660635900385596,3.855593190268636,
35700,0.00021602146333094075,3.8559831204572923,
35800,0.00021543971790409513,3.856370950483303,
35900,0.00021486109734085237,3.8567566972683003,
36000,0.0002142855765307008,3.8571403775526143,
36100,0.00021371313063145116,3.857522007897694,
36200,0.00021314373506566237,3.8579016046884886,
36300,0.00021257736551712368,3.8582791841357946,
36400,0.00021201399792739357,3.8586547622785625,
36500,0.00021145360849239277,3.859028354986168,
36600,0.00021089617365905173,3.859399977960647,
36700,0.00021034167012201063,3.859769646738895,
36800,0.00020979007482037145,3.8601373766948344,
36900,0.00020924136493450103,3.8605031830415437,
37000,0.00020869551788288415,3.8608670808333567,
37100,0.00020815251131902566,3.8612290849679263,
37200,0.00020761232312840102,3.861589210188259,
37300,0.00020707493142545395,3.861947471084717,
37400,0.0002065403145506409,3.8623038820969846,
37500,0.00020600845106752077,3.8626584575160146,
37600,0.00020547931975989,3.8630112114859325,
37700,0.0002049528996289613,3.8633621580059203,
37800,0.00020442916989058565,3.863711310932069,
37900,0.0002039081099725171,3.864058683979199,
38000,0.00020338969951171898,3.86440429072266,
38100,0.0002028739183517111,3.864748144600096,
38200,0.00020236074653995755,3.865090258913189,
38300,0.00020185016432529363,3.865430646829373,
38400,0.0002013421521553919,3.8657693213835245,
38500,0.00020083669067426626,3.8661062954796255,
38600,0.00020033376071981363,3.866441581892403,
38700,0.0001998333433213924,3.8667751932689427,
38800,0.00019933541969743715,3.8671071421302803,
38900,0.00019883997125310883,3.867437440872967,
39000,0.0001983469795779801,3.867766101770612,
39100,0.00019785642644375476,3.8680931369754057,
39200,0.0001973682938020211,3.8684185585196134,
39300,0.00019688256378203845,3.8687423783170556,
39400,0.00019639921868855618,3.869064608164557,
39500,0.000195918240999665,3.8693852597433835,
39600,0.00019543961336467933,3.8697043446206507,
39700,0.00019496331860205122,3.870021874250716,
39800,0.00019448933969731412,3.8703378599765506,
39900,0.000194017659801057,3.8706523130310866,
40000,0.0001935482622269276,3.870965244538552,
40100,0.00019308113044966483,3.8712766655157798,
40200,0.00019261624810315933,3.8715865868735024,
40300,0.00019215359897854222,3.8718950194176256,
40400,0.00019169316702230118,3.8722019738504834,
40500,0.00019123493633442355,3.872507460772077,
40600,0.00019077889116656628,3.872811490681295,
40700,0.00019032501592025142,3.873114073977116,
40800,0.00018987329514508794,3.873415220959794,
40900,0.00018942371353701843,3.8737149418320262,
41000,0.00018897625593659067,3.8740132467001085,
41100,0.00018853090732725387,3.874310145575067,
41200,0.00018808765283367875,3.874605648373782,
41300,0.00018764647772010116,3.874899764920089,
41400,0.00018720736738868937,3.87519250494587,
41500,0.00018677030737793374,3.8754838780921252,
41600,0.00018633528336105918,3.875773893910031,
41700,0.00018590228114445973,3.8760625618619855,
41800,0.00018547128666615483,3.876349891322636,
41900,0.00018504228599426704,3.876635891579894,
42000,0.00018461526532552087,3.8769205718359383,
42100,0.00018419021098376235,3.877203941208198,
42200,0.00018376710941849896,3.8774860087303282,
42300,0.00018334594720345964,3.8777667833531715,
42400,0.00018292671103517456,3.878046273945701,
42500,0.0001825093877315745,3.8783244892959576,
42600,0.00018209396423060886,3.8786014381119687,
42700,0.0001816804275888833,3.8788771290226585,
42800,0.00018126876498031507,3.8791515705787427,
42900,0.0001808589636948072,3.8794247712536145,
43000,0.00018045101113694015,3.8796967394442134,
43100,0.00018004489482468166,3.87996748347189,
43200,0.0001796406023881134,3.88023701158325,
43300,0.0001792381215681753,3.880505331950995,
43400,0.00017883744021542615,3.8807724526747474,
43500,0.00017843854628882136,3.8810383817818646,
43600,0.0001780414278545066,3.881303127228244,
43700,0.00017764607308462776,3.881566696899117,
43800,0.0001772524702561566,3.88182909860983,
43900,0.00017686060774973206,3.8820903401066187,
44000,0.00017647047404851677,3.8823504290673694,
44100,0.00017608205773706902,3.882609373102372,
44200,0.000175695347500229,3.8828671797550607,
44300,0.00017531033212202026,3.8831238565027486,
44400,0.00017492700048456528,3.883379410757349,
44500,0.00017454534156701528,3.88363384986609,
44600,0.000174165344444494,3.8838871811122164,
44700,0.00017378699828705542,3.8841394117156884,
44800,0.00017341029235865465,3.8843905488338644,
44900,0.00017303521601613267,3.8846405995621787,
45000,0.0001726617587082138,3.8848895709348104,
45100,0.0001722899099745163,3.8851374699253425,
45200,0.00017191965944457583,3.8853843034474136,
45300,0.00017155099683688124,3.8856300783553603,
45400,0.00017118391195792293,3.8858748014448503,
45500,0.00017081839470125325,3.8861184794535113,
45600,0.0001704544350465591,3.8863611190615477,
45700,0.00017009202305874623,3.886602726892351,
45800,0.00016973114888703508,3.8868433095131034,
45900,0.0001693718027640685,3.887082873435372,
46000,0.00016901397500503027,3.8873214251156964,
46100,0.00016865765600677525,3.887558970956169,
46200,0.00016830283624697006,3.8877955173050083,
46300,0.00016794950628324506,3.888031070457123,
46400,0.0001675976567523565,3.8882656366546713,
46500,0.00016724727836935966,3.8884992220876122,
46600,0.00016689836192679185,3.88873183289425,
46700,0.00016655089829386606,3.8889634751617725,
46800,0.00016620487841567438,3.8891941549267806,
46900,0.00016586029331240143,3.8894238781758137,
47000,0.00016551713407854756,3.8896526508458678,
47100,0.00016517539188216164,3.889880478824906,
47200,0.0001648350579640833,3.890107367952366,
47300,0.00016449612363719467,3.8903333240196543,
47400,0.00016415858028568118,3.890558352770644,
47500,0.00016382241936430144,3.890782459902159,
47600,0.0001634876323976662,3.891005651064455,
47700,0.00016315421097952597,3.8912279318616947,
47800,0.00016282214677206764,3.891449307852416,
47900,0.0001624914315052191,3.8916697845499977,
48000,0.00016216205697596305,3.891889367423113,
48100,0.00016183401504765848,3.8921080618961863,
48200,0.00016150729764937083,3.8923258733498374,
48300,0.00016118189677521,3.892542807121322,
48400,0.00016085780448367646,3.89275886850497,
48500,0.00016053501289701503,3.892974062752615,
48600,0.0001602135142005769,3.8931883950740187,
48700,0.00015989330064218864,3.8934018706372937,
48800,0.0001595743645315294,3.8936144945693174,
48900,0.000159256698239515,3.893826271956142,
49000,0.00015894029419768986,3.8940372078434016,
49100,0.0001586251448976257,3.894247307236711,
49200,0.00015831124289032784,3.8944565751020646,
49300,0.00015799858078564802,3.8946650163662238,
49400,0.0001576871512517047,3.8948726359171064,
49500,0.0001573769470143098,3.8950794386041676,
49600,0.00015706796085640238,3.895285429238779,
