V1.V,V(V_D),I(D1.nK),
0.91,0.5093355633722801,-0.00040066443662771994,
0.92,0.5099404635998207,-0.0004100595364001793,
0.93,0.5105326638384245,-0.00041946733616157555,
0.94,0.5111126792365737,-0.00042888732076342627,
0.95,0.5116809948590004,-0.0004383190051409996,
0.96,0.5122380679465267,-0.0004477619320534732,
0.97,0.5127843299705588,-0.0004572156700294412,
0.98,0.5133201885039512,-0.0004666798114960488,
0.99,0.5138460289273472,-0.00047615397107265284,
1,0.5143622159878593,-0.00048563778401214077,
1.01,0.514869095224979,-0.000495130904775021,
1.02,0.515366994276915,-0.000504633005723085,
1.03,0.515856224079058,-0.0005141437759209421,
1.04,0.5163370799649748,-0.0005236629200350252,
1.05,0.5168098426791967,-0.0005331901573208033,
1.06,0.517274779310057,-0.000542725220689943,
1.07,0.5177321441499629,-0.0005522678558500371,
1.08,0.5181821794897045,-0.0005618178205102956,
1.09,0.5186251163527199,-0.0005713748836472802,
1.1,0.5190611751746352,-0.0005809388248253648,
1.11,0.5194905664328522,-0.0005905094335671479,
1.12,0.5199134912304911,-0.0006000865087695089,
1.13,0.5203301418385671,-0.0006096698581614328,
1.14,0.5207407021999021,-0.0006192592978000978,
1.15,0.5211453483979441,-0.0006288546516020558,
1.16,0.5215442490933577,-0.0006384557509066422,
1.17,0.5219375659309904,-0.0006480624340690096,
1.18,0.5223254539195753,-0.0006576745460804247,
1.19,0.5227080617863116,-0.0006672919382136884,
1.2,0.5230855323082829,-0.000676914467691717,
1.21,0.5234580026224865,-0.0006865419973775135,
1.22,0.5238256045160982,-0.0006961743954839018,
1.23,0.5241884646984559,-0.0007058115353015441,
1.24,0.5245467050561162,-0.0007154532949438838,
1.25,0.5249004428922214,-0.0007250995571077787,
1.26,0.5252497911513159,-0.0007347502088486842,
1.27,0.5255948586306527,-0.0007444051413693474,
1.28,0.5259357501789442,-0.0007540642498210559,
1.29,0.5262725668834393,-0.0007637274331165608,
1.3,0.5266054062461308,-0.0007733945937538692,
1.31,0.5269343623498428,-0.0007830656376501573,
1.32,0.5272595260148758,-0.0007927404739851243,
1.33,0.5275809849468505,-0.0008024190150531496,
1.34,0.5278988238763275,-0.0008121011761236727,
1.35,0.5282131246907442,-0.0008217868753092559,
1.36,0.5285239665591706,-0.0008314760334408296,
1.37,0.5288314260503391,-0.000841168573949661,
1.38,0.5291355772443829,-0.000850864422755617,
1.39,0.5294364918386739,-0.000860563508161326,
1.4,0.529734239248131,-0.0008702657607518689,
1.41,0.5300288867003378,-0.0008799711132996622,
1.42,0.5303204993257888,-0.0008896795006742111,
1.43,0.5306091402435583,-0.0008993908597564416,
1.44,0.5308948706426639,-0.000909105129357336,
1.45,0.5311777498593853,-0.0009188222501406147,
1.46,0.5314578354507709,-0.0009285421645492291,
1.47,0.5317351832645572,-0.0009382648167354428,
1.48,0.5320098475057082,-0.0009479901524942917,
1.49,0.5322818807997659,-0.0009577181192002341,
1.5,0.5325513342531938,-0.0009674486657468062,
1.51,0.5328182575108841,-0.000977181742489116,
1.52,0.5330826988109824,-0.0009869173011890177,
1.53,0.5333447050371815,-0.0009966552949628186,
1.54,0.5336043217686194,-0.0010063956782313808,
1.55,0.5338615933275155,-0.0010161384066724845,
1.56,0.5341165628246618,-0.0010258834371753383,
1.57,0.5343692722028867,-0.0010356307277971134,
1.58,0.534619762278596,-0.001045380237721404,
1.59,0.5348680727814953,-0.0010551319272185048,
1.6,0.5351142423925831,-0.001064885757607417,
1.61,0.5353583087805088,-0.0010746416912194912,
1.62,0.5356003086363745,-0.0010843996913636256,
1.63,0.535840277707064,-0.001094159722292936,
1.64,0.5360782508271683,-0.0011039217491728315,
1.65,0.5363142619495812,-0.0011136857380504186,
1.66,0.5365483441748284,-0.0011234516558251714,
1.67,0.5367805297791939,-0.001133219470220806,
1.68,0.5370108502417005,-0.0011429891497582994,
1.69,0.5372393362700012,-0.0011527606637299988,
1.7,0.5374660178252325,-0.0011625339821747674,
1.71,0.5376909241458803,-0.0011723090758541197,
1.72,0.5379140837707024,-0.0011820859162292975,
1.73,0.5381355245607559,-0.0011918644754392441,
1.74,0.5383552737205658,-0.0012016447262794341,
1.75,0.5385733578184796,-0.0012114266421815205,
1.76,0.5387898028062416,-0.0012212101971937584,
1.77,0.5390046340378223,-0.0012309953659621778,
1.78,0.5392178762875409,-0.001240782123712459,
1.79,0.5394295537675059,-0.0012505704462324942,
1.8,0.5396396901444086,-0.0012603603098555914,
1.81,0.5398483085556982,-0.0012701516914443017,
1.82,0.5400554316251626,-0.0012799445683748375,
1.83,0.5402610814779427,-0.0012897389185220574,
1.84,0.5404652797550054,-0.0012995347202449947,
1.85,0.540668047627096,-0.001309331952372904,
1.86,0.5408694058081956,-0.0013191305941918044,
1.87,0.5410693745685005,-0.0013289306254314996,
1.88,0.5412679737469464,-0.0013387320262530536,
1.89,0.5414652227632969,-0.0013485347772367031,
1.9,0.5416611406298109,-0.0013583388593701891,
1.91,0.54185574596251,-0.00136814425403749,
1.92,0.5420490569920609,-0.001377950943007939,
1.93,0.5422410915742865,-0.0013877589084257136,
1.94,0.5424318672003242,-0.0013975681327996758,
1.95,0.5426214010064432,-0.0014073785989935567,
1.96,0.5428097097835339,-0.0014171902902164661,
1.97,0.5429968099862856,-0.0014270031900137144,
1.98,0.5431827177420603,-0.0014368172822579396,
1.99,0.5433674488594775,-0.0014466325511405225,
2,0.5435510188367217,-0.0014564489811632782,
2.01,0.5437334428695798,-0.00146626655713042,
2.02,0.5439147358592227,-0.0014760852641407774,
2.03,0.5440949124197382,-0.0014859050875802617,
2.04,0.544273986885426,-0.001495726013114574,
2.05,0.5444519733178637,-0.0015055480266821363,
2.06,0.5446288855127501,-0.00151537111448725,
2.07,0.5448047370065389,-0.001525195262993461,
2.08,0.5449795410828637,-0.0015350204589171365,
2.09,0.5451533107787703,-0.0015448466892212297,
2.1,0.5453260588907554,-0.0015546739411092447,
2.11,0.5454977979806228,-0.001564502202019377,
2.12,0.5456685403811654,-0.0015743314596188347,
2.13,0.5458382982016728,-0.001584161701798327,
2.14,0.546007083333279,-0.001593992916666721,
2.15,0.546174907454149,-0.0016038250925458509,
2.16,0.5463417820345138,-0.0016136582179654864,
2.17,0.5465077183415574,-0.0016234922816584425,
2.18,0.5466727274441618,-0.0016333272725558383,
2.19,0.5468368202175153,-0.0016431631797824847,
2.2,0.5470000073475865,-0.0016529999926524139,
2.21,0.5471622993354721,-0.0016628377006645278,
2.22,0.5473237065016199,-0.0016726762934983804,
2.23,0.5474842389899324,-0.0016825157610100678,
2.24,0.5476439067717549,-0.0016923560932282453,
2.25,0.5478027196497528,-0.0017021972803502473,
2.26,0.5479606872616797,-0.00171203931273832,
2.27,0.5481178190840412,-0.0017218821809159587,
2.28,0.5482741244356597,-0.0017317258755643401,
2.29,0.5484296124811391,-0.001741570387518861,
2.3,0.548584292234237,-0.0017514157077657628,
2.31,0.548738172561144,-0.001761261827438856,
2.32,0.5488912621836762,-0.0017711087378163236,
2.33,0.5490435696823807,-0.0017809564303176194,
2.34,0.5491951034995595,-0.0017908048965004403,
2.35,0.5493458719422117,-0.0018006541280577884,
2.36,0.5494958831849001,-0.0018105041168150998,
2.37,0.5496451452725398,-0.0018203548547274602,
2.38,0.5497936661231175,-0.0018302063338768823,
2.39,0.5499414535303361,-0.0018400585464696641,
2.4,0.5500885151661945,-0.0018499114848338054,
2.41,0.5502348585834987,-0.0018597651414165013,
2.42,0.5503804912183102,-0.0018696195087816898,
2.43,0.55052542039233,-0.0018794745796076701,
2.44,0.5506696533152252,-0.0018893303466847747,
2.45,0.550813197086894,-0.0018991868029131062,
2.46,0.5509560586996757,-0.0019090439413003244,
2.47,0.5510982450405041,-0.0019189017549594962,
2.48,0.5512397628930099,-0.0019287602371069901,
2.49,0.551380618939568,-0.0019386193810604323,
2.5,0.5515208197632959,-0.0019484791802367042,
2.51,0.5516603718500052,-0.0019583396281499946,
2.52,0.5517992815901004,-0.0019682007184098995,
2.53,0.5519375552804375,-0.0019780624447195624,
2.54,0.552075199126134,-0.001987924800873866,
2.55,0.5522122192423357,-0.0019977877807576642,
2.56,0.5523486216559437,-0.0020076513783440562,
2.57,0.5524844123072976,-0.0020175155876927023,
2.58,0.55261959705182,-0.00202738040294818,
2.59,0.5527541816616219,-0.002037245818338378,
2.6,0.552888171827072,-0.002047111828172928,
2.61,0.5530215731583256,-0.002056978426841674,
2.62,0.5531543911868229,-0.0020668456088131773,
2.63,0.5532866313667487,-0.002076713368633251,
2.64,0.5534182990764598,-0.0020865817009235402,
2.65,0.5535493996198805,-0.0020964506003801195,
2.66,0.5536799382278647,-0.0021063200617721357,
2.67,0.5538099200595286,-0.0021161900799404713,
2.68,0.5539393502035516,-0.0021260606497964488,
2.69,0.5540682336794495,-0.0021359317663205506,
2.7,0.5541965754388184,-0.0021458034245611817,
2.71,0.5543243803665503,-0.0021556756196334497,
2.72,0.5544516532820226,-0.002165548346717978,
2.73,0.5545783989402608,-0.002175421601059739,
2.74,0.554704622033076,-0.002185295377966924,
2.75,0.5548303271901768,-0.0021951696728098233,
2.76,0.5549555189802569,-0.002205044481019743,
2.77,0.5550802019120604,-0.0022149197980879396,
2.78,0.5552043804354222,-0.0022247956195645775,
2.79,0.5553280589422871,-0.0022346719410577132,
2.8,0.5554512417677065,-0.002244548758232293,
2.81,0.5555739331908142,-0.0022544260668091857,
2.82,0.5556961374357811,-0.002264303862564219,
2.83,0.5558178586727498,-0.0022741821413272503,
2.84,0.5559391010187494,-0.0022840608989812506,
2.85,0.5560598685385911,-0.002293940131461409,
2.86,0.5561801652457452,-0.002303819834754255,
2.87,0.5562999951031993,-0.002313700004896801,
2.88,0.5564193620242993,-0.0023235806379757005,
2.89,0.5565382698735728,-0.0023334617301264274,
2.9,0.5566567224675355,-0.0023433432775324644,
2.91,0.5567747235754805,-0.0023532252764245196,
2.92,0.5568922769202523,-0.0023631077230797477,
2.93,0.5570093861790055,-0.0023729906138209946,
2.94,0.557126054983946,-0.002382873945016054,
2.95,0.5572422869230598,-0.0023927577130769405,
2.96,0.5573580855408253,-0.0024026419144591747,
2.97,0.5574734543389122,-0.0024125265456610883,
2.98,0.5575883967768658,-0.0024224116032231344,
2.99,0.5577029162727791,-0.0024322970837272213,
3,0.55781701620395,-0.00244218298379605,
3.01,0.557930699907526,-0.0024520693000924737,
3.02,0.5580439706811369,-0.0024619560293188633,
3.03,0.5581568317835144,-0.0024718431682164855,
3.04,0.5582692864351,-0.0024817307135649,
3.05,0.5583813378186407,-0.0024916186621813594,
3.06,0.5584929890797738,-0.002501507010920226,
3.07,0.5586042433276,-0.0025113957566724,
3.08,0.5587151036352452,-0.002521284896364755,
3.09,0.5588255730404127,-0.0025311744269595872,
3.1,0.5589356545459231,-0.0025410643454540772,
3.11,0.559045351120246,-0.002550954648879754,
3.12,0.5591546656980201,-0.00256084533430198,
3.13,0.559263601180564,-0.002570736398819436,
3.14,0.5593721604363775,-0.0025806278395636225,
3.15,0.5594803463016339,-0.002590519653698366,
3.16,0.5595881615806619,-0.0026004118384193383,
3.17,0.5596956090464202,-0.0026103043909535798,
3.18,0.5598026914409617,-0.0026201973085590385,
3.19,0.5599094114758907,-0.0026300905885241095,
3.2,0.56001577183281,-0.00263998422816719,
3.21,0.5601217751637622,-0.0026498782248362378,
3.22,0.5602274240916596,-0.0026597725759083405,
3.23,0.5603327212107102,-0.00266966727878929,
3.24,0.5604376690868325,-0.002679562330913168,
3.25,0.5605422702580654,-0.0026894577297419345,
3.26,0.5606465272349686,-0.0026993534727650314,
3.27,0.5607504425010176,-0.0027092495574989827,
3.28,0.5608540185129914,-0.0027191459814870085,
3.29,0.5609572577013516,-0.0027290427422986484,
3.3,0.5610601624706172,-0.0027389398375293828,
3.31,0.5611627351997309,-0.002748837264800269,
3.32,0.5612649782424202,-0.0027587350217575797,
3.33,0.561366893927551,-0.002768633106072449,
3.34,0.5614684845594767,-0.002778531515440523,
3.35,0.5615697524183794,-0.0027884302475816207,
3.36,0.5616706997606058,-0.002798329300239394,
3.37,0.5617713288189987,-0.0028082286711810017,
3.38,0.5618716418032198,-0.00281812835819678,
3.39,0.5619716409000708,-0.0028280283590999293,
3.4,0.5620713282738047,-0.002837928671726195,
3.41,0.562170706066436,-0.002847829293933564,
3.42,0.5622697763980423,-0.002857730223601958,
3.43,0.5623685413670632,-0.002867631458632937,
3.44,0.5624670030505916,-0.0028775329969494084,
3.45,0.5625651635046637,-0.0028874348364953365,
3.46,0.56266302476454,-0.00289733697523546,
3.47,0.562760588844985,-0.0029072394111550152,
3.48,0.5628578577405401,-0.00291714214225946,
3.49,0.562954833425793,-0.002927045166574207,
3.5,0.5630515178556429,-0.0029369484821443574,
3.51,0.5631479129655597,-0.0029468520870344402,
3.52,0.5632440206718408,-0.0029567559793281595,
3.53,0.5633398428718633,-0.0029666601571281363,
3.54,0.5634353814443309,-0.002976564618555669,
3.55,0.5635306382495177,-0.0029864693617504823,
3.56,0.5636256151295084,-0.002996374384870492,
3.57,0.563720313908434,-0.003006279686091566,
3.58,0.5638147363927036,-0.0030161852636072964,
3.59,0.5639088843712331,-0.003026091115628767,
3.6,0.5640027596156695,-0.003035997240384331,
3.61,0.5640963638806121,-0.0030459036361193876,
3.62,0.5641896989038304,-0.0030558103010961696,
3.63,0.5642827664064777,-0.003065717233593522,
3.64,0.5643755680933018,-0.0030756244319066982,
3.65,0.5644681056528534,-0.0030855318943471466,
3.66,0.5645603807576882,-0.003095439619242312,
3.67,0.5646523950645702,-0.00310534760493543,
3.68,0.5647441502146677,-0.0031152558497853323,
3.69,0.5648356478337493,-0.0031251643521662507,
3.7,0.5649268895323739,-0.0031350731104676263,
3.71,0.5650178769060815,-0.0031449821230939185,
3.72,0.5651086115355776,-0.003154891388464423,
3.73,0.565199094986916,-0.003164800905013084,
3.74,0.5652893288116805,-0.0031747106711883196,
3.75,0.5653793145471605,-0.0031846206854528394,
3.76,0.5654690537165262,-0.0031945309462834736,
3.77,0.5655585478290017,-0.0032044414521709983,
3.78,0.5656477983800327,-0.0032143522016199674,
3.79,0.5657368068514544,-0.0032242631931485456,
3.8,0.565825574711656,-0.003234174425288344,
3.81,0.5659141034157416,-0.0032440858965842585,
3.82,0.5660023944056908,-0.0032539976055943093,
3.83,0.566090449110515,-0.0032639095508894852,
3.84,0.5661782689464118,-0.003273821731053588,
3.85,0.5662658553169189,-0.0032837341446830814,
3.86,0.566353209613063,-0.003293646790386937,
3.87,0.5664403332135074,-0.0033035596667864925,
3.88,0.5665272274846991,-0.003313472772515301,
3.89,0.566613893781012,-0.0033233861062189883,
3.9,0.5667003334448876,-0.0033332996665551124,
3.91,0.5667865478069759,-0.003343213452193024,
3.92,0.566872538186271,-0.0033531274618137288,
3.93,0.5669583058902483,-0.003363041694109752,
3.94,0.5670438522149975,-0.0033729561477850024,
3.95,0.5671291784453534,-0.003382870821554647,
3.96,0.5672142858550265,-0.0033927857141449734,
3.97,0.5672991757067299,-0.00340270082429327,
3.98,0.567383849252307,-0.0034126161507476932,
3.99,0.5674683077328531,-0.003422531692267147,
4,0.56755255237884,-0.00343244744762116,
4.01,0.5676365844102361,-0.003442363415589764,
4.02,0.5677204050366249,-0.003452279594963375,
4.03,0.5678040154573226,-0.003462195984542678,
4.04,0.567887416861494,-0.003472112583138506,
4.05,0.5679706104282664,-0.0034820293895717336,
4.06,0.5680535973268417,-0.003491946402673158,
4.07,0.5681363787166072,-0.0035018636212833932,
4.08,0.5682189557472462,-0.0035117810442527536,
4.09,0.5683013295588442,-0.003521698670441156,
4.1,0.5683835012819959,-0.003531616498718004,
4.11,0.5684654720379104,-0.00354153452796209,
4.12,0.5685472429385141,-0.003551452757061486,
4.13,0.5686288150865529,-0.0035613711849134468,
4.14,0.568710189575693,-0.0035712898104243067,
4.15,0.5687913674906194,-0.003581208632509381,
4.16,0.5688723499071344,-0.0035911276500928658,
4.17,0.5689531378922548,-0.003601046862107745,
4.18,0.5690337325043051,-0.0036109662674956946,
4.19,0.5691141347930144,-0.0036208858652069863,
4.2,0.5691943457996059,-0.0036308056542003943,
4.21,0.5692743665568906,-0.0036407256334431096,
4.22,0.5693541980893569,-0.003650645801910643,
4.23,0.5694338414132594,-0.003660566158586741,
4.24,0.5695132975367068,-0.0036704867024632934,
4.25,0.5695925674597491,-0.003680407432540251,
4.26,0.569671652174462,-0.003690328347825538,
4.27,0.5697505526650326,-0.003700249447334967,
4.28,0.5698292699078418,-0.0037101707300921587,
4.29,0.5699078048715468,-0.0037200921951284533,
4.3,0.569986158517162,-0.003730013841482838,
4.31,0.5700643317981394,-0.0037399356682018604,
4.32,0.5701423256604473,-0.003749857674339553,
4.33,0.5702201410426487,-0.0037597798589573514,
4.34,0.5702977788759775,-0.0037697022211240225,
4.35,0.5703752400844153,-0.0037796247599155845,
4.36,0.5704525255847658,-0.0037895474744152344,
4.37,0.5705296362867291,-0.003799470363713271,
4.38,0.5706065730929749,-0.0038093934269070252,
4.39,0.570683336899214,-0.0038193166631007858,
4.4,0.5707599285942706,-0.0038292400714057297,
4.41,0.5708363490601513,-0.003839163650939849,
4.42,0.5709125991721161,-0.003849087400827884,
4.43,0.570988679798745,-0.0038590113202012547,
4.44,0.5710645918020074,-0.003868935408197993,
4.45,0.5711403360373278,-0.0038788596639626723,
4.46,0.5712159133536527,-0.0038887840866463474,
4.47,0.5712913245935151,-0.003898708675406485,
4.48,0.5713665705930983,-0.003908633429406902,
4.49,0.5714416521823009,-0.003918558347817699,
4.5,0.5715165701847985,-0.003928483429815202,
4.51,0.5715913254181055,-0.003938408674581895,
4.52,0.5716659186936375,-0.003948334081306362,
4.53,0.57174035081677,-0.00395825964918323,
4.54,0.5718146225868994,-0.003968185377413101,
4.55,0.5718887347975018,-0.003978111265202498,
4.56,0.5719626882361903,-0.003988037311763809,
4.57,0.5720364836847741,-0.003997963516315226,
4.58,0.5721101219193134,-0.004007889878080687,
4.59,0.5721836037101773,-0.004017816396289823,
4.6,0.5722569298220977,-0.004027743070177902,
4.61,0.5723301010142258,-0.0040376698989857745,
4.62,0.5724031180401842,-0.004047596881959816,
4.63,0.5724759816481217,-0.004057524018351878,
4.64,0.5725486925807665,-0.004067451307419233,
4.65,0.5726212515754763,-0.004077378748424524,
4.66,0.5726936593642922,-0.004087306340635708,
4.67,0.5727659166739884,-0.004097234083326012,
4.68,0.5728380242261222,-0.004107161975773877,
4.69,0.5729099827370849,-0.004117090017262915,
4.7,0.5729817929181501,-0.0041270182070818505,
4.71,0.5730534554755226,-0.0041369465445244774,
4.72,0.5731249711103854,-0.004146875028889614,
4.73,0.5731963405189487,-0.004156803659481052,
4.74,0.573267564392496,-0.004166732435607504,
4.75,0.5733386434174302,-0.00417666135658257,
4.76,0.5734095782753192,-0.004186590421724681,
4.77,0.5734803696429421,-0.0041965196303570575,
4.78,0.5735510181923327,-0.004206448981807668,
4.79,0.5736215245908244,-0.004216378475409175,
4.8,0.5736918895010942,-0.004226308110498906,
4.81,0.5737621135812045,-0.0042362378864187955,
4.82,0.5738321974846473,-0.004246167802515353,
4.83,0.5739021418603858,-0.004256097858139614,
4.84,0.5739719473528955,-0.004266028052647104,
4.85,0.574041614602206,-0.004275958385397793,
4.86,0.5741111442439423,-0.004285888855756058,
4.87,0.5741805369093635,-0.004295819463090636,
4.88,0.5742497932254041,-0.004305750206774596,
4.89,0.5743189138147129,-0.004315681086185287,
4.9,0.5743878992956913,-0.004325612100704309,
4.91,0.574456750282533,-0.004335543249717467,
4.92,0.5745254673852608,-0.004345474532614739,
4.93,0.5745940512097648,-0.004355405948790235,
4.94,0.5746625023578399,-0.0043653374976421605,
4.95,0.5747308214272218,-0.004375269178572778,
4.96,0.5747990090116241,-0.004385200990988376,
4.97,0.574867065700774,-0.004395132934299226,
4.98,0.5749349920804473,-0.004405065007919554,
4.99,0.5750027887325045,-0.004414997211267496,
5,0.5750704562349253,-0.004424929543765075,
5.01,0.5751379951618422,-0.004434862004838158,
5.02,0.5752054060835757,-0.004444794593916424,
5.03,0.5752726895666672,-0.004454727310433333,
5.04,0.5753398461739122,-0.004464660153826088,
5.05,0.5754068764643936,-0.004474593123535606,
5.06,0.5754737809935144,-0.004484526219006486,
5.07,0.5755405603130289,-0.004494459439686972,
5.08,0.5756072149710756,-0.004504392785028925,
5.09,0.5756737455122081,-0.004514326254487792,
5.1,0.5757401524774267,-0.004524259847522573,
5.11,0.5758064364042085,-0.004534193563595792,
5.12,0.5758725978265384,-0.0045441274021734614,
5.13,0.5759386372749395,-0.004554061362725061,
5.14,0.5760045552765023,-0.004563995444723497,
5.15,0.5760703523549143,-0.004573929647645086,
5.16,0.5761360290304898,-0.00458386397096951,
5.17,0.5762015858201978,-0.004593798414179802,
5.18,0.5762670232376913,-0.004603732976762308,
5.19,0.5763323417933359,-0.004613667658206665,
5.2,0.5763975419942363,-0.004623602458005764,
5.21,0.5764626243442655,-0.004633537375655735,
5.22,0.5765275893440917,-0.004643472410655909,
5.23,0.5765924374912043,-0.0046534075625087965,
5.24,0.5766571692799428,-0.004663342830720058,
5.25,0.5767217852015215,-0.004673278214798479,
5.26,0.5767862857440568,-0.004683213714255943,
5.27,0.5768506713925922,-0.0046931493286074075,
5.28,0.5769149426291253,-0.004703085057370875,
5.29,0.5769790999326319,-0.004713020900067368,
5.3,0.5770431437790918,-0.004722956856220908,
5.31,0.5771070746415142,-0.004732892925358486,
5.32,0.5771708929899613,-0.004742829107010039,
5.33,0.5772345992915733,-0.004752765400708427,
5.34,0.5772981940105923,-0.004762701805989407,
5.35,0.5773616776083867,-0.004772638322391613,
5.36,0.5774250505434743,-0.004782574949456526,
5.37,0.5774883132715454,-0.004792511686728455,
5.38,0.5775514662454871,-0.004802448533754513,
5.39,0.5776145099154053,-0.004812385490084594,
5.4,0.5776774447286473,-0.004822322555271353,
5.41,0.5777402711298252,-0.004832259728870175,
5.42,0.5778029895608372,-0.004842197010439163,
5.43,0.5778656004608899,-0.00485213439953911,
5.44,0.5779281042665199,-0.00486207189573348,
5.45,0.5779905014116165,-0.004872009498588384,
5.46,0.5780527923274409,-0.004881947207672559,
5.47,0.5781149774426496,-0.00489188502255735,
5.48,0.5781770571833137,-0.004901822942816687,
5.49,0.5782390319729406,-0.00491176096802706,
5.5,0.5783009022324938,-0.004921699097767507,
5.51,0.5783626683804134,-0.004931637331619587,
5.52,0.5784243308326368,-0.004941575669167363,
5.53,0.578485890002618,-0.0049515141099973825,
5.54,0.5785473463013469,-0.004961452653698653,
5.55,0.5786087001373701,-0.00497139129986263,
5.56,0.5786699519168088,-0.004981330048083191,
5.57,0.5787311020433787,-0.0049912688979566215,
5.58,0.5787921509184094,-0.005001207849081591,
5.59,0.5788530989408617,-0.005011146901059138,
5.6,0.5789139465073473,-0.005021086053492652,
5.61,0.5789746940121474,-0.005031025305987853,
5.62,0.5790353418472297,-0.00504096465815277,
5.63,0.5790958904022678,-0.005050904109597732,
5.64,0.5791563400646579,-0.005060843659935342,
5.65,0.5792166912195372,-0.005070783308780464,
5.66,0.5792769442498011,-0.005080723055750199,
5.67,0.5793370995361209,-0.005090662900463879,
5.68,0.5793971574569604,-0.00510060284254304,
5.69,0.5794571183885933,-0.005110542881611407,
5.7,0.57951698270512,-0.00512048301729488,
5.71,0.5795767507784845,-0.005130423249221515,
5.72,0.5796364229784902,-0.00514036357702151,
5.73,0.579695999672817,-0.005150304000327183,
5.74,0.5797554812270374,-0.005160244518772963,
5.75,0.5798148680046319,-0.0051701851319953685,
5.76,0.5798741603670061,-0.005180125839632994,
5.77,0.5799333586735054,-0.005190066641326495,
5.78,0.5799924632814307,-0.005200007536718569,
5.79,0.5800514745460545,-0.005209948525453946,
5.8,0.5801103928206361,-0.005219889607179363,
5.81,0.5801692184564359,-0.005229830781543564,
5.82,0.5802279518027311,-0.005239772048197269,
5.83,0.580286593206831,-0.005249713406793169,
5.84,0.5803451430140909,-0.005259654856985909,
5.85,0.580403601567927,-0.005269596398432073,
5.86,0.5804619692098312,-0.005279538030790169,
5.87,0.5805202462793849,-0.005289479753720615,
5.88,0.5805784331142739,-0.005299421566885726,
5.89,0.5806365300503015,-0.005309363469949698,
5.9,0.5806945374214032,-0.005319305462578597,
5.91,0.5807524555596607,-0.00532924754444034,
5.92,0.5808102847953147,-0.005339189715204686,
5.93,0.580868025456779,-0.0053491319745432205,
5.94,0.580925677870654,-0.005359074322129347,
5.95,0.5809832423617397,-0.00536901675763826,
5.96,0.5810407192530498,-0.00537895928074695,
5.97,0.581098108865823,-0.005388901891134177,
5.98,0.5811554115195378,-0.005398844588480463,
5.99,0.581212627531924,-0.005408787372468076,
6,0.5812697572189763,-0.005418730242781024,
6.01,0.5813268008949667,-0.005428673199105033,
6.02,0.5813837588724565,-0.0054386162411275436,
6.03,0.5814406314623088,-0.005448559368537691,
6.04,0.5814974189737016,-0.005458502581026299,
6.05,0.5815541217141388,-0.005468445878285861,
6.06,0.5816107399894634,-0.005478389260010537,
6.07,0.581667274103868,-0.0054883327258961325,
6.08,0.5817237243599078,-0.005498276275640092,
6.09,0.5817800910585125,-0.005508219908941487,
6.1,0.5818363744989962,-0.005518163625501004,
6.11,0.5818925749790712,-0.005528107425020929,
6.12,0.5819486927948576,-0.005538051307205143,
6.13,0.5820047282408956,-0.005547995271759105,
6.14,0.5820606816101564,-0.005557939318389844,
6.15,0.5821165531940534,-0.005567883446805947,
6.16,0.5821723432824529,-0.005577827656717547,
6.17,0.5822280521636856,-0.005587771947836315,
6.18,0.5822836801245567,-0.005597716319875443,
6.19,0.5823392274503572,-0.005607660772549644,
6.2,0.5823946944248741,-0.005617605305575126,
6.21,0.582450081330402,-0.005627549918669598,
6.22,0.5825053884477516,-0.005637494611552248,
6.23,0.5825606160562617,-0.0056474393839437385,
6.24,0.5826157644338092,-0.005657384235566191,
6.25,0.5826708338568186,-0.005667329166143181,
6.26,0.5827258246002728,-0.005677274175399727,
6.27,0.5827807369377221,-0.005687219263062277,
6.28,0.5828355711412959,-0.005697164428858704,
6.29,0.5828903274817105,-0.0057071096725182895,
6.3,0.5829450062282805,-0.0057170549937717195,
6.31,0.5829996076489272,-0.005727000392351073,
6.32,0.5830541320101889,-0.005736945867989811,
6.33,0.5831085795772303,-0.00574689142042277,
6.34,0.5831629506138519,-0.005756837049386148,
6.35,0.5832172453824988,-0.005766782754617501,
6.36,0.5832714641442708,-0.00577672853585573,
6.37,0.5833256071589313,-0.005786674392841069,
6.38,0.5833796746849161,-0.005796620325315084,
6.39,0.5834336669793424,-0.005806566333020657,
6.4,0.5834875842980182,-0.005816512415701983,
6.41,0.583541426895451,-0.0058264585731045496,
6.42,0.5835951950248561,-0.005836404804975144,
6.43,0.5836488889381658,-0.005846351111061834,
6.44,0.5837025088860387,-0.005856297491113962,
6.45,0.5837560551178664,-0.005866243944882134,
6.46,0.5838095278817843,-0.005876190472118216,
6.47,0.5838629274246774,-0.005886137072575322,
6.48,0.5839162539921918,-0.005896083746007808,
6.49,0.58396950782874,-0.00590603049217126,
6.5,0.5840226891775111,-0.005915977310822489,
6.51,0.5840757982804781,-0.005925924201719522,
6.52,0.5841288353784061,-0.005935871164621594,
6.53,0.5841818007108606,-0.00594581819928914,
6.54,0.5842346945162149,-0.005955765305483785,
6.55,0.5842875170316584,-0.005965712482968341,
6.56,0.5843402684932046,-0.005975659731506795,
6.57,0.5843929491356988,-0.005985607050864302,
6.58,0.5844455591928245,-0.005995554440807176,
6.59,0.5844980988971135,-0.006005501901102887,
6.6,0.5845505684799508,-0.006015449431520049,
6.61,0.5846029681715842,-0.006025397031828416,
6.62,0.5846552982011309,-0.00603534470179887,
6.63,0.5847075587965844,-0.006045292441203416,
6.64,0.5847597501848231,-0.006055240249815177,
