RL.R,I(AM1.nA),V(un3),
42800,0.00004541940047299764,0.9719751701221496,
42900,0.00004539362686340366,0.9736932962200086,
43000,0.000045367882488110787,0.9754094734943819,
43100,0.000045342167297407705,0.977123705259136,
43200,0.00004531648124169576,0.9788359948206284,
43300,0.000045290824271488604,0.9805463454777282,
43400,0.000045265196337411906,0.9822547605218385,
43500,0.00004523959739020303,0.9839612432369159,
43600,0.000045214027380710706,0.9856657968994934,
43700,0.00004518848625989473,0.9873684247786999,
43800,0.00004516297397882564,0.9890691301362816,
43900,0.00004513749048868443,0.9907679162266232,
44000,0.00004511203574076219,0.9924647862967682,
44100,0.000045086609686459835,0.9941597435864393,
44200,0.00004506121227728778,0.9958527913280599,
44300,0.00004503584346486565,0.9975439327467741,
44400,0.00004501050320092194,0.999233171060467,
44500,0.00004498519143729374,1.0009205094797857,
44600,0.000044959908125926415,1.002605951208159,
44700,0.00004493465321887329,1.0042894994418181,
44800,0.00004490942666829539,1.0059711573698167,
44900,0.00004488422842646107,1.0076509281740509,
45000,0.00004485905844574578,1.00932881502928,
45100,0.000044833916678631727,1.0110048211031453,
45200,0.00004480880307770758,1.0126789495561914,
45300,0.0000447837175956682,1.0143512035418847,
45400,0.00004475866018531429,1.0160215862066342,
45500,0.000044733630799552146,1.0176901006898114,
45600,0.00004470862939139335,1.0193567501237686,
45700,0.00004468365591395448,1.0210215376338598,
45800,0.00004465871032045677,1.02268446633846,
45900,0.000044633792564225896,1.0243455393489844,
46000,0.000044608902598691626,1.0260047597699073,
46100,0.00004458404037738756,1.0276621306987832,
46200,0.00004455920585395082,1.029317655226264,
46300,0.00004453439898212178,1.0309713364361193,
46400,0.00004450961971574377,1.0326231774052554,
46500,0.000044484868008762784,1.0342731812037347,
46600,0.00004446014381522721,1.0359213508947938,
46700,0.00004443544708928752,1.0375676895348636,
46800,0.00004441077778519603,1.039212200173587,
46900,0.00004438613585730657,1.0408548858538391,
47000,0.00004436152126007423,1.0424957496117444,
47100,0.00004433693394805507,1.044134794476697,
47200,0.00004431237387590586,1.0457720234713783,
47300,0.00004428784099838376,1.0474074396117758,
47400,0.00004426333527034607,1.049041045907202,
47500,0.00004423885664674997,1.0506728453603118,
47600,0.0000442144050826522,1.0523028409671225,
47700,0.000044189980533208833,1.0539310357170306,
47800,0.000044165582953674944,1.0555574325928312,
47900,0.000044141212299404405,1.0571820345707355,
48000,0.00004411686852584955,1.0588048446203893,
48100,0.00004409255158856094,1.0604258657048906,
48200,0.00004406826144318709,1.062045100780809,
48300,0.000044043998045474185,1.0636625527982015,
48400,0.00004401976135126582,1.0652782247006327,
48500,0.00004399555131650272,1.066892119425191,
48600,0.0000439713678972225,1.0685042399025066,
48700,0.000043947211049559385,1.0701145890567711,
48800,0.00004392308072974393,1.0717231698057517,
48900,0.00004389897689410276,1.0733299850608125,
49000,0.00004387489949905834,1.0749350377269293,
49100,0.00004385084850112867,1.076538330702709,
49200,0.000043826823856927046,1.0781398668804054,
49300,0.00004380282552316179,1.0797396491459381,
49400,0.00004377885345663599,1.081337680378909,
49500,0.00004375490761424726,1.0829339634526196,
49600,0.00004373098795298744,1.0845285012340886,
49700,0.000043707094429942395,1.0861212965840685,
49800,0.0000436832270022917,1.0877123523570633,
49900,0.00004365938562730843,1.0893016714013453,
50000,0.00004363557026235887,1.0908892565589716,
50100,0.0000436117808649023,1.0924751106658026,
50200,0.000043588017392490704,1.0940592365515167,
50300,0.00004356427980276854,1.0956416370396287,
50400,0.000043540568053472465,1.0972223149475062,
50500,0.00004351688210243113,1.098801273086386,
50600,0.00004349322190756488,1.1003785142613913,
